ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN,LOG_NH_COSMOS
876053,BLU,0.519,44.32145,44.33484,44.304,nan,44.03002,21.0,0.0,0.0,44.33484,21.13483,5.91311,0.11218,21.95424295618026
876270,BLU,1.877,43.6413,44.97484,44.663,nan,43.45869,21.0,0.0,0.0,44.97484,22.48435,1.35127,0.40047,22.49748254490457
876386,BLU,0.346,43.42364,43.23484,43.023,nan,43.27586,22.24507,1.81671,0.40357,43.23484,22.04534,2.48639,0.39611,22.426511557934425
878244,GRN,2.122,45.65081,44.90484,44.704,nan,44.77032,21.29438,5.34027,0.22082,44.90484,21.99082,2.54507,0.39024,22.70079019748431
878566,BLU,1.183,43.64865,43.56484,43.421,nan,43.46486,21.19175,5.47637,0.15472,43.56484,21.68383,3.91314,0.34551,22.250127100720302
879130,BLU,1.002,43.89413,43.59484,43.175,nan,43.67107,23.00197,0.65465,0.34812,43.59484,22.81318,0.87207,0.37677,23.07088712179282
879229,RED,1.5641,43.73104,nan,nan,41.54487,43.53408,24.60965,0.63458,0.21849,43.53408,24.60965,0.60105,0.22727,nan
879281,GRN,1.422,44.54171,44.61485,44.212,nan,44.21503,21.01325,5.61895,0.01286,44.61485,22.77094,0.91034,0.38553,23.058426010720932
879816,RED,1.6425,42.87987,nan,nan,42.98053,42.81909,21.0,0.50732,0.0,42.81909,21.0,0.43185,0.0,nan
879819,BLU,1.182,43.95351,44.03484,43.821,nan,43.72094,21.0,1.30914,0.0,44.03484,22.05507,2.5028,0.39482,nan
880457,BLU,2.987,44.00105,44.64484,44.217,nan,43.76088,21.0,0.0,0.0,44.64484,22.83305,0.84902,0.37307,21.5314794021339
880531,BLU,2.45,44.65945,43.655,43.655,nan,44.31394,23.30016,0.41664,0.28737,43.655,21.0,5.01211,0.0,22.19795285969393
880811,RED,0.71,43.74043,42.55309,42.279,nan,43.54196,23.92193,0.2081,0.14854,42.55309,22.33172,1.71566,0.40298,23.02530586301267
880940,BLU,0.677,43.58896,43.41484,43.214,nan,43.41472,21.99017,2.72791,0.38901,43.41484,21.99082,2.52611,0.3918,22.42275392708731
881206,BLU,1.265,43.92578,43.59555,43.239,nan,43.69766,22.9096,0.74268,0.36377,43.59555,22.62971,1.10009,0.39642,22.190332344706032
881532,BLU,0.933,43.69622,43.65484,43.346,nan,43.50482,21.7626,3.67938,0.35523,43.65484,22.47221,1.37713,0.39975,23.43616263884083
882198,BLU,2.585,44.45622,44.51484,44.237,nan,44.14322,21.0,1.49397,0.0,44.51484,22.3469,1.82416,0.39969,23.160168294687708
882407,GRN,1.852,44.79148,43.565,43.565,nan,44.42659,23.5669,0.29686,0.22201,43.565,21.0,5.41377,0.0,nan
882505,BLU,1.744,44.08735,43.84481,43.593,nan,43.83337,22.18425,2.15964,0.40071,43.84481,22.23997,1.87032,0.40378,23.214843809792125
882514,BLU,0.857,43.80694,43.60484,43.552,nan,43.59783,21.20035,5.46302,0.16295,43.60484,21.23102,5.24189,0.18559,22.465383088311075
882859,RED,2.7623,45.16142,nan,nan,43.49793,44.57457,23.77936,0.21271,0.18027,44.57457,23.77936,0.21414,0.17615,nan
883418,BLU,0.937,43.42105,43.88484,42.898,nan,43.27368,22.69049,0.99206,0.3909,43.88484,23.6967,0.23733,0.19594,22.875061253758886
883444,GRN,1.491,44.48188,44.17484,43.879,nan,44.16478,22.37897,1.61608,0.40291,44.17484,22.41966,1.37733,0.40242,22.617943450935257
884345,BLU,1.336,43.87389,43.05877,42.89,nan,43.65407,23.45229,0.3461,0.25213,43.05877,21.81663,3.41019,0.36707,23.40942585279076
884726,GRN,2.207,44.97073,44.37484,44.139,nan,44.49829,22.63843,1.12546,0.39122,44.37484,22.1622,2.06291,0.4015,22.852784865910504
884735,BLU,2.899,45.38081,44.70485,44.13,nan,44.66232,23.0721,0.61667,0.32927,44.70485,23.15438,0.55366,0.31697,nan
884940,GRN,0.518,43.6227,43.23484,43.185,nan,43.44307,22.26694,1.75997,0.40139,43.23484,21.21789,5.68276,0.16488,21.17609142056308
885498,BLU,1.949,44.21602,43.62,43.62,nan,43.94146,22.51823,1.18826,0.40127,43.62,21.0,5.40212,0.0,23.59659708104203
885687,GRN,1.142,44.59157,44.36485,44.256,nan,44.25692,21.004,5.55626,0.0,44.36485,21.50094,4.52445,0.30063,22.097222598304036
885972,BLU,0.693,43.23568,43.17484,42.991,nan,43.11797,21.59568,4.03107,0.32764,43.17484,21.89848,2.76947,0.38332,22.244771738281468
887045,GRN,1.603,45.63498,44.53484,44.402,nan,44.76399,22.647,1.12115,0.39355,44.53484,21.62636,3.70679,0.3344,21.91381396916807
887727,RED,0.0238,39.2701,nan,nan,38.80284,39.78688,23.6938,0.2388,0.19084,39.78688,23.6938,0.25057,0.195,nan
887753,BLU,2.082,44.77344,44.71484,44.576,nan,44.40968,21.0,0.49434,0.0,44.71484,21.65772,3.87121,0.34254,21.88081375378819
887755,BLU,1.101,43.91305,44.21484,43.51,nan,43.68696,21.8611,3.18257,0.37443,44.21484,23.36659,0.39012,0.26544,22.532755036999706
887832,BLU,3.076,43.64014,44.057,44.057,nan,43.45771,21.0,0.0,0.0,44.057,21.0,5.67624,0.0,nan
887855,BLU,1.565,44.10999,44.40484,44.368,nan,43.85239,21.0,0.0,0.0,44.40484,21.16106,5.90842,0.1206,23.24895360542188
888580,RED,4.3732,46.15975,nan,nan,44.15751,44.9739,23.52006,0.32296,0.23519,44.9739,23.52006,0.3112,0.23625,nan
889205,GRN,2.05,45.26672,44.95485,44.607,nan,44.61668,21.04234,6.12807,0.00767,44.95485,22.60207,1.11567,0.39758,22.717087752888688
889383,BLU,1.072,43.98007,43.90484,43.723,nan,43.74326,21.08855,5.43172,0.06759,43.90484,21.88763,3.0549,0.37902,22.414421758653457
889659,BLU,0.437,43.20755,43.13484,42.636,nan,43.09434,22.9088,0.79222,0.36035,43.13484,23.00733,0.64696,0.35258,22.962464021242003
890018,BLU,1.782,43.95846,44.27485,44.059,nan,43.7251,21.0,0.0,0.0,44.27485,22.06483,2.57002,0.39642,22.737828505992336
890192,BLU,2.346,44.99438,44.00933,43.889,nan,44.50775,23.23932,0.46468,0.29555,44.00933,21.56097,4.36997,0.31502,22.178977137135035
890325,GRN,1.223,44.67759,43.88484,43.698,nan,44.32917,23.25998,0.45492,0.2941,43.88484,21.91476,2.81397,0.38419,22.419575774838382
890662,BLU,1.11,43.13864,43.2204,42.956,nan,43.03646,21.36299,5.303,0.23818,43.2204,22.29256,1.80276,0.40233,23.698970010350315
890841,BLU,3.082,45.1117,44.14781,43.931,nan,44.55468,23.24886,0.45483,0.30021,44.14781,22.06952,2.27384,0.39917,23.212187573172375
890984,BLU,1.749,44.42226,44.07484,43.845,nan,44.1147,22.31397,1.80432,0.40242,44.07484,22.13298,2.11756,0.40207,22.973127835643957
892772,RED,0.5093,42.85299,nan,nan,43.18173,42.79651,21.0,0.0,0.0,42.79651,21.0,0.0,0.0,nan
892998,BLU,1.488,43.93319,43.17038,42.955,nan,43.70388,23.43031,0.35256,0.2562,43.17038,22.06257,2.41076,0.3961,21.556306397460904
893033,BLU,0.437,43.45189,43.06484,43.031,nan,43.29959,22.30949,1.78322,0.40089,43.06484,21.14795,5.44724,0.12594,23.561101404106836
893764,BLU,0.902,43.58227,43.36582,42.958,nan,43.40911,22.89083,0.77808,0.35688,43.36582,22.78331,0.87745,0.38175,22.397940155510277
895142,BLU,2.079,44.67114,44.03484,43.813,nan,44.32375,23.03038,0.62935,0.33772,44.03484,22.09403,2.50994,0.3988,22.67760731454198
895293,BLU,1.228,43.959,43.40484,43.409,nan,43.72556,22.50268,1.32648,0.39919,43.40484,21.0,4.72756,0.0,22.61172338732202
895446,GRN,3.845,45.0382,44.69484,43.957,nan,44.52528,23.14167,0.55827,0.31891,44.69484,23.41434,0.36479,0.26188,23.52121659000582
895496,BLU,3.355,45.08816,44.98484,44.872,nan,44.54526,21.0,0.0,0.0,44.98484,21.52184,4.38685,0.31085,22.07518183774794
896198,BLU,0.892,42.07502,43.27485,43.115,nan,42.14302,21.0,0.0,0.0,43.27485,21.76815,3.51925,0.36244,22.990338847554654
896953,BLU,1.569,44.21776,44.13169,43.961,nan,43.94292,21.0,4.4899,0.0,44.13169,21.82709,3.30646,0.36932,nan
897299,BLU,1.946,44.76698,43.603,43.603,nan,44.40427,23.50438,0.32918,0.24445,43.603,21.0,5.44784,0.00172,23.20411997302311
897425,RED,1.8155,44.25807,nan,nan,42.96776,43.97678,23.71968,0.23484,0.19136,43.97678,23.71968,0.23363,0.18836,nan
897459,RED,1.7781,44.42829,nan,nan,42.9285,44.11976,23.86706,0.2153,0.16163,44.11976,23.86706,0.21621,0.16312,nan
897743,GRN,0.854,44.5405,44.27485,44.302,nan,44.21402,21.0,1.39592,0.0,44.27485,21.0,3.81116,0.0,21.361729060506157
898354,BLU,2.005,45.0867,43.6728,43.493,nan,44.54468,23.76026,0.22398,0.18168,43.6728,21.87652,2.80017,0.38249,22.220108242183418
898541,BLU,1.659,44.42849,44.03484,43.94,nan,44.11993,21.87723,3.01963,0.3777,44.03484,21.43288,4.92858,0.27021,23.111598533702214
899537,BLU,1.3,43.72256,44.24484,43.56,nan,43.52695,21.0,3.41948,0.0,44.24484,23.33765,0.40012,0.28011,24.18723859062707
900353,BLU,2.571,45.1301,45.19484,44.076,nan,44.56204,22.97761,0.66649,0.35033,45.19484,23.81165,0.21077,0.17044,23.40329213351623
900425,BLU,1.174,44.54177,44.61485,43.841,nan,44.21508,22.68542,0.99556,0.38914,44.61485,23.46644,0.34455,0.25394,22.12807600623989
901001,BLU,1.346,44.59895,44.54485,44.338,nan,44.26312,21.0,2.00343,0.0,44.54485,22.02099,2.6406,0.39252,23.178976955794422
901487,GRN,2.51,45.24717,43.876,43.876,nan,44.60887,23.40714,0.36876,0.25514,43.876,21.0,5.0616,0.02057,nan
903092,BLU,0.269,42.75819,43.32484,43.281,nan,42.71688,21.0,0.0,0.0,43.32484,21.19168,5.41191,0.15048,22.808548541303647
903144,RED,1.9315,44.75689,nan,nan,43.19728,44.39579,23.87261,0.21326,0.15542,44.39579,23.87261,0.20615,0.15494,nan
904153,GRN,3.143,45.30013,45.26484,45.065,nan,44.63005,21.0,0.0,0.0,45.26484,21.98539,2.69963,0.38941,23.09208870664977
904265,BLU,1.233,43.32832,43.59484,43.407,nan,43.19579,21.0,0.08091,0.0,43.59484,21.92021,2.99501,0.38101,23.766412842838186
904278,BLU,0.481,43.90681,44.17484,43.62,nan,43.68172,21.27202,5.33452,0.1954,44.17484,23.11568,0.58929,0.31766,20.903090301303045
904792,BLU,1.593,44.59285,44.06484,43.713,nan,44.25799,23.09661,0.58446,0.32067,44.06484,22.61476,1.10792,0.39463,22.825815452410918
904947,GRN,2.38,44.93165,44.72484,44.373,nan,44.48266,21.50519,4.8808,0.29329,44.72484,22.61476,1.11688,0.3973,23.16820271623016
905046,RED,1.7878,44.36061,nan,nan,43.6134,44.06291,22.88688,0.77246,0.36966,44.06291,22.88688,0.75514,0.36808,nan
905166,BLU,1.062,44.32836,43.49767,43.038,nan,44.03582,23.70808,0.23592,0.18928,43.49767,22.91211,0.7125,0.36402,22.991978813597967
905280,RED,3.0417,45.08136,nan,nan,42.74701,44.54254,24.34533,0.51374,0.15949,44.54254,24.34533,0.50314,0.16083,nan
905416,BLU,0.916,44.19421,43.97484,43.109,nan,43.92314,23.51772,0.31828,0.23553,43.97484,23.5713,0.29709,0.21616,23.392696942043138
905623,BLU,2.224,44.19567,44.12173,43.919,nan,43.92436,21.02346,5.64591,0.02265,44.12173,22.00096,2.55676,0.39085,23.419955725470636
905676,BLU,2.77,44.56778,44.56484,44.198,nan,44.23694,21.17021,5.4114,0.15273,44.56484,22.66241,1.01315,0.3929,23.397940014686334
905927,GRN,0.669,44.39591,44.41484,44.044,nan,44.09256,21.21231,5.35677,0.17068,44.41484,22.67513,1.06877,0.39092,22.639884716865854
906057,BLU,0.919,43.26421,43.1016,42.748,nan,43.14193,22.74848,0.92995,0.38461,43.1016,22.62034,1.11554,0.3952,23.436798488866522
906149,BLU,1.405,43.42891,43.22054,42.944,nan,43.28028,22.56533,1.17136,0.39695,43.22054,22.34165,1.65883,0.40067,21.568202001209634
906578,BLU,1.289,44.21428,44.61485,44.528,nan,43.93999,21.0,0.0,0.0,44.61485,21.39403,5.22789,0.25648,22.16731747546595
906612,GRN,2.687,45.20687,44.17981,43.975,nan,44.59275,23.23738,0.45517,0.30121,44.17981,22.01111,2.56097,0.39223,23.541579229817472
906724,RED,1.755,45.07767,nan,nan,42.97417,44.54107,24.14567,0.25907,0.13955,44.54107,24.14567,0.25719,0.14099,nan
907047,GRN,2.225,45.04865,43.483,43.483,nan,44.52946,23.75626,0.21143,0.18334,43.483,21.0,5.19695,0.00721,nan
907675,BLU,0.519,43.28974,43.17484,43.012,nan,43.16338,21.72321,3.63809,0.35182,43.17484,21.78443,3.5111,0.36516,23.299289321312877
908022,GRN,2.754,45.11742,45.00484,44.848,nan,44.55697,21.0,0.0,0.0,45.00484,21.75187,3.50632,0.35871,22.72810206252067
908032,BLU,1.124,44.3543,43.76484,43.713,nan,44.05761,22.59177,1.13797,0.39777,43.76484,21.22663,5.39995,0.18735,22.22378139861379
908790,BLU,1.407,44.19308,43.305,43.305,nan,43.92219,23.23629,0.46317,0.29934,43.305,21.0,5.26876,0.01257,22.49876528912612
908883,BLU,2.402,44.7865,44.66484,44.537,nan,44.42066,21.0,0.98009,0.0,44.66484,21.60024,4.25509,0.32939,23.60010124743389
909228,BLU,0.538,43.39805,43.37484,42.814,nan,43.25436,22.86414,0.81571,0.36858,43.37484,23.12729,0.57254,0.32052,23.1293675916079
909256,BLU,0.431,43.31494,43.63484,42.734,nan,43.18455,22.88945,0.77795,0.36853,43.63484,23.60757,0.28014,0.21259,21.805296911057372
909560,BLU,1.951,44.83231,44.55484,44.288,nan,44.44292,21.74175,3.51521,0.35601,44.55484,22.30244,1.65388,0.40368,nan
909582,RED,2.8485,44.85171,nan,nan,42.71484,44.45068,24.27759,0.4107,0.14449,44.45068,24.27759,0.41426,0.14396,nan
910004,BLU,1.446,44.36393,44.16484,43.515,nan,44.0657,23.10766,0.58643,0.3223,44.16484,23.28701,0.43638,0.28647,22.30107286676974
910029,BLU,1.407,44.53891,44.97484,44.923,nan,44.21269,21.0,0.0,0.0,44.97484,21.22663,5.57238,0.18902,22.367728530415402
910400,BLU,1.355,43.6039,43.87484,43.801,nan,43.42727,21.0,0.0,0.0,43.87484,21.3309,5.38594,0.22587,23.332438441185637
911580,BLU,2.844,45.56958,43.9229,43.768,nan,44.73783,23.67907,0.24152,0.20191,43.9229,21.74164,3.68692,0.35419,nan
911723,BLU,0.959,43.1044,43.099,43.099,nan,43.0077,21.0,1.56718,0.0,43.099,21.0,5.27968,0.0053,22.0523091181044
912005,BLU,0.659,43.92829,43.21484,43.237,nan,43.69977,22.9198,0.7448,0.35997,43.21484,21.0,4.60406,0.0,22.931610392654907
912632,BLU,1.071,44.19896,43.95485,43.722,nan,43.92712,22.01259,2.50749,0.39214,43.95485,22.1476,2.11925,0.40291,22.332438959723223
912859,BLU,1.258,43.76411,43.45761,43.126,nan,43.56185,22.85295,0.79887,0.37152,43.45761,22.5505,1.24377,0.40115,23.521138078784208
912946,GRN,1.323,44.1731,43.30327,43.053,nan,43.90541,23.55738,0.28699,0.22496,43.30327,22.23243,1.97495,0.40401,23.178976955794422
913115,BLU,1.213,43.9186,43.74484,43.576,nan,43.69163,21.53638,4.68107,0.30499,43.74484,21.81702,3.46746,0.36727,22.624282659496163
913374,BLU,1.284,43.56453,43.71484,43.472,nan,43.39421,21.0,1.91365,0.0,43.71484,22.19629,1.83291,0.40265,22.501059325390877
913465,BLU,0.662,43.45196,43.23621,43.03,nan,43.29964,22.31376,1.69094,0.40302,43.23621,22.01789,2.56095,0.39279,22.696356354701106
913622,RED,1.7477,45.83918,nan,nan,42.98686,44.84567,24.41713,0.64855,0.17962,44.84567,24.41713,0.61641,0.1778,nan
913642,RED,1.2647,43.37544,nan,nan,42.30217,43.23537,23.64111,0.26283,0.20296,43.23537,23.64111,0.27173,0.20331,nan
913755,BLU,1.526,42.58994,43.47743,43.289,nan,42.57555,21.0,0.0,0.0,43.47743,21.92337,2.90836,0.38284,22.49692964217777
913945,BLU,0.96,44.05017,43.86527,43.728,nan,43.80214,21.33233,5.24891,0.23574,43.86527,21.64951,4.44922,0.33321,23.06445798633855
914504,BLU,1.956,44.50647,43.52,43.52,nan,44.18544,23.30957,0.40486,0.27931,43.52,21.0,5.62069,0.0,nan
914572,BLU,1.436,44.19041,44.54485,44.295,nan,43.91994,21.0,0.0,0.0,44.54485,22.2304,1.94808,0.40292,22.20655602060846
915041,BLU,1.858,44.73714,44.48484,44.334,nan,44.3792,21.19758,5.41566,0.15838,44.48484,21.72044,4.00466,0.35055,23.173768809308903
915144,BLU,1.456,42.6722,43.494,43.494,nan,42.64465,21.0,0.0,0.0,43.494,21.0,5.26086,0.0,22.47130232917136
915296,RED,3.1716,45.33755,nan,nan,43.7014,44.64502,23.65191,0.25669,0.20064,44.64502,23.65191,0.26649,0.20295,nan
915357,BLU,1.827,44.88647,44.54485,44.074,nan,44.46459,22.73784,0.95235,0.38632,44.54485,22.93986,0.73122,0.3586,23.217483946434964
915575,RED,2.6399,44.91121,nan,nan,43.44694,44.47448,23.73888,0.22402,0.18365,44.47448,23.73888,0.22591,0.18136,nan
915786,RED,1.7952,44.69423,nan,nan,42.96776,44.34315,24.0075,0.20339,0.14658,44.34315,24.0075,0.20515,0.14755,nan
915891,RED,2.0579,45.10459,nan,nan,43.2126,44.55184,23.9803,0.20815,0.14559,44.55184,23.9803,0.20615,0.14617,nan
915907,RED,1.4163,45.05807,nan,nan,42.68168,44.53323,24.40888,0.60656,0.17587,44.53323,24.40888,0.61489,0.17568,nan
915989,GRN,2.169,45.10208,44.64484,44.472,nan,44.55083,21.35511,5.16225,0.23419,44.64484,21.83875,3.14936,0.37536,22.633852094545393
916005,BLU,1.123,43.74414,43.4394,43.175,nan,43.54507,22.67268,1.02889,0.39265,43.4394,22.29256,1.63045,0.40411,23.803457113396313
916518,GRN,1.881,45.10762,44.61485,44.517,nan,44.55305,21.15758,5.58699,0.13643,44.61485,21.44746,4.83833,0.28302,22.089905526377297
916982,GRN,2.099,45.04743,44.72484,44.258,nan,44.52897,22.31912,1.62968,0.40487,44.72484,22.92992,0.72852,0.35895,22.975569647474604
917401,BLU,0.91,44.74729,43.26484,43.236,nan,44.38772,23.83681,0.21593,0.16636,43.26484,21.12609,5.62799,0.11772,22.08278537523157
917642,BLU,1.911,44.24115,43.88908,43.549,nan,43.96256,22.79757,0.91128,0.38095,43.88908,22.57741,1.18927,0.40171,nan
918542,BLU,0.64,44.34181,43.46895,43.152,nan,44.04712,23.60164,0.27922,0.21264,43.46895,22.50393,1.29158,0.39846,23.139879093776152
918850,BLU,0.859,43.70884,43.49484,43.473,nan,43.51542,21.18545,5.43756,0.15833,43.49484,21.09549,5.54368,0.08975,22.040602337962802
919030,GRN,2.63,45.80132,44.72484,44.426,nan,44.83053,22.77513,0.90152,0.38185,44.72484,22.43179,1.42389,0.40143,23.08015730065435
919136,BLU,0.828,43.92088,44.20485,43.904,nan,43.69353,21.0,0.08711,0.0,44.20485,22.43989,1.43604,0.40149,22.55364033818737
919208,BLU,1.127,43.72994,43.59243,43.332,nan,43.53315,21.99248,2.68347,0.39139,43.59243,22.2765,1.74175,0.40231,23.206825859110012
919414,GRN,1.887,45.61145,43.6708,43.361,nan,44.75458,24.02062,0.20354,0.14355,43.6708,22.4761,1.23559,0.40252,23.69983771389205
920788,BLU,2.006,44.98441,44.03484,44.161,nan,44.50376,22.58592,1.19128,0.39611,44.03484,21.0,0.9544,0.0,22.717387579761294
920938,BLU,1.23,43.14416,44.14484,43.727,nan,43.04109,21.0,0.0,0.0,44.14484,22.8082,0.85045,0.37559,23.093421669220106
921233,BLU,1.744,44.29621,43.58079,43.389,nan,44.00882,23.24138,0.45697,0.2962,43.58079,21.94164,2.90947,0.38226,21.81291364039322
921761,BLU,1.465,43.71616,44.18485,44.109,nan,43.52158,21.0,0.0,0.0,44.18485,21.3406,5.49868,0.23391,23.16731732245429
922078,BLU,0.982,43.72163,43.36563,43.193,nan,43.52617,22.55544,1.20337,0.39677,43.36563,21.8376,3.38347,0.3693,22.76492298442685
922222,BLU,2.045,44.99555,43.68413,43.579,nan,44.50822,23.63698,0.26717,0.20342,43.68413,21.48284,4.61185,0.2953,23.29468658825057
922433,GRN,0.794,44.16243,43.96484,43.866,nan,43.89644,21.13306,5.37805,0.12014,43.96484,21.4523,5.04908,0.2737,21.94870628483289
922605,RED,0.4495,42.2226,nan,nan,41.1544,42.26698,23.80686,0.21532,0.17385,42.26698,23.80686,0.22128,0.1729,nan
922752,RED,2.9634,44.74153,nan,nan,43.38043,44.38289,23.71288,0.22728,0.18549,44.38289,23.71288,0.23142,0.19307,nan
922845,RED,0.7051,43.8427,nan,nan,43.57872,43.62787,21.21484,5.7332,0.16146,43.62787,21.21484,5.70041,0.16197,nan
923134,RED,2.3685,44.98804,nan,nan,43.11707,44.50522,24.01671,0.20304,0.14392,44.50522,24.01671,0.20328,0.14427,nan
923300,BLU,1.03,44.00648,44.44484,44.354,nan,43.76544,21.0,0.0,0.0,44.44484,21.41345,5.14153,0.26251,22.093526706659507
923854,BLU,1.971,44.2577,44.37484,43.825,nan,43.97647,21.72369,3.73312,0.35222,44.37484,23.106,0.58552,0.32125,22.7134905402708
924433,RED,2.2927,44.79471,nan,nan,43.54281,44.42788,23.59123,0.29227,0.2168,44.42788,23.59123,0.27847,0.21441,nan
924566,BLU,3.465,45.73827,45.69484,44.412,nan,44.80531,22.74649,0.95704,0.38473,45.69484,23.93714,0.20757,0.14341,24.459160186852177
925351,BLU,0.58,43.58823,43.35484,43.34,nan,43.41411,21.33218,5.31814,0.23509,43.35484,21.06489,5.53959,0.03784,24.061870714043494
925835,RED,1.4874,44.54288,nan,nan,43.57872,44.21602,23.26885,0.43992,0.29186,44.21602,23.26885,0.43625,0.28569,nan
926105,BLU,2.177,44.62283,43.475,43.475,nan,44.28317,23.51154,0.3263,0.24029,43.475,21.0,5.03721,0.0,21.87174802044847
926246,RED,2.9313,44.72544,nan,nan,42.79349,44.36937,24.15214,0.26793,0.13789,44.36937,24.15214,0.26468,0.13737,nan
926334,RED,1.6954,44.93895,nan,nan,42.96132,44.48558,24.1149,0.21833,0.14257,44.48558,24.1149,0.2387,0.14006,nan
926498,BLU,1.894,44.78586,45.24484,44.095,nan,44.42012,22.52986,1.22062,0.39933,45.24484,23.83537,0.21902,0.1666,nan
926828,BLU,2.646,44.96086,44.4801,44.248,nan,44.49434,22.21332,2.02118,0.40211,44.4801,22.14399,2.10137,0.40184,23.64933483329189
927024,BLU,2.63,44.66424,44.40484,44.275,nan,44.31796,21.18781,5.21099,0.15151,44.40484,21.61067,4.18481,0.32955,22.78318931879741
928017,GRN,1.98,45.1642,44.40484,43.77,nan,44.57568,23.50895,0.31225,0.24248,44.40484,23.2653,0.44479,0.29813,22.95631253898722
928078,GRN,2.444,44.85515,44.69484,44.324,nan,44.45206,21.60134,4.46076,0.32097,44.69484,22.67512,1.01631,0.38776,22.928754210934308
928212,RED,1.6813,44.6719,nan,nan,42.88771,44.32439,24.05172,0.20636,0.1429,44.32439,24.05172,0.20498,0.14515,nan
928556,GRN,2.235,44.9447,43.699,43.699,nan,44.48788,23.48819,0.32391,0.24773,43.699,21.0,5.3087,0.01356,nan
928600,BLU,0.849,43.40196,43.36485,43.29,nan,43.25765,21.0,3.56081,0.0,43.36485,21.33575,5.34699,0.23103,22.046924140264924
929532,BLU,1.335,43.72159,43.37512,43.154,nan,43.52613,22.67922,1.05037,0.39104,43.37512,22.09053,2.25341,0.39958,23.139879093776152
929598,RED,0.47,44.10273,nan,nan,41.63522,43.84629,25.0,0.0,0.26262,43.84629,25.0,0.0,0.26313,nan
929682,BLU,0.899,43.12245,43.05659,42.927,nan,43.02285,21.4378,5.07271,0.27496,43.05659,21.60939,4.26129,0.3253,23.430075058125265
930093,GRN,2.121,45.05157,44.89484,44.775,nan,44.53063,21.0,0.0,0.0,44.89484,21.55842,4.27904,0.32031,21.968483563543135
930422,BLU,2.628,44.22344,44.67484,44.055,nan,43.94769,21.0,1.30921,0.0,44.67484,23.24143,0.47193,0.30405,22.966798542155423
930432,GRN,1.206,44.29681,43.68485,43.349,nan,44.00932,23.30216,0.42584,0.28282,43.68485,22.56395,1.1799,0.39739,22.577376911578536
930709,RED,2.4021,45.37895,nan,nan,43.31841,44.66158,23.98331,0.20841,0.14655,44.66158,23.98331,0.21238,0.14372,nan
930796,GRN,2.03,45.32871,44.43485,44.264,nan,44.64148,22.69622,1.04495,0.38727,44.43485,21.8279,3.26006,0.36923,22.392697330053238
931078,BLU,0.867,43.97765,43.50484,43.197,nan,43.74123,23.09514,0.61634,0.32531,43.50484,22.46819,1.33741,0.40065,22.414973330815357
931677,BLU,0.974,44.36025,43.187,43.187,nan,44.06261,23.58142,0.28235,0.21788,43.187,21.0,5.64414,0.01313,nan
931754,RED,0.7178,42.53497,nan,nan,40.84705,42.52938,24.22894,0.34829,0.14027,42.52938,24.22894,0.33846,0.13852,nan
932000,RED,2.5996,43.58122,nan,nan,43.50175,43.40822,21.0,1.43971,0.0,43.40822,21.0,1.44891,0.0,nan
932061,RED,3.667,45.86108,nan,nan,43.77935,44.85443,23.77816,0.22427,0.17954,44.85443,23.77816,0.21936,0.18038,nan
932845,BLU,2.018,45.39255,44.46484,44.436,nan,44.66702,22.1387,2.20847,0.40284,44.46484,21.12609,5.92773,0.1089,nan
933351,RED,0.933,44.91488,nan,nan,42.3409,44.47595,24.89857,0.10286,0.27701,44.47595,24.89857,0.10872,0.27432,nan
933352,BLU,1.438,45.17052,44.95485,43.376,nan,44.57821,23.87544,0.21238,0.15885,44.95485,24.15428,0.26473,0.14038,22.48429990666696
933658,BLU,1.36,44.37292,43.419,43.419,nan,44.07325,23.29338,0.41946,0.29033,43.419,21.0,5.49225,0.0,22.103803954654087
933659,BLU,1.288,43.86803,43.75484,43.682,nan,43.64915,21.0,3.72678,0.0,43.75484,21.32604,5.26945,0.23274,23.0441475896905
933976,BLU,2.666,44.97675,44.91484,44.567,nan,44.5007,21.0,2.18688,0.0,44.91484,22.60206,1.10021,0.39291,22.781683547261235
933997,GRN,2.668,45.01586,45.17484,44.811,nan,44.51634,21.0,0.0,0.0,45.17484,22.65288,1.07558,0.39523,23.099335264629953
934234,BLU,2.582,44.78764,44.15148,43.818,nan,44.42161,23.21003,0.47759,0.30329,44.15148,22.55644,1.18649,0.39879,21.531479222364904
